SCHEMA;TABLE_NAME;COLUMN_NAME;TABLE_KEY
DELTA;SEG_AUDITMODALIDADE;CODUSUARIO;SIM
DELTA;SEG_AUDITMODALIDADE;DATINCLUSAO;SIM
DELTA;SEG_AUDITMODALIDADE;DSCAUDITMODALIDADE;NAO
DELTA;SEG_AUDITMODALIDADE;DSCCAMPO;SIM
DELTA;SEG_AUDITMODALIDADE;IDTOPERACAO;NAO
DELTA;SEG_AUDITORIAAGENDAMENTOSERV;CODAUDIT;SIM
DELTA;SEG_AUDITORIAAGENDAMENTOSERV;CODCLIENTE;SIM
DELTA;SEG_AUDITORIAAGENDAMENTOSERV;CODDOCUMENTO;SIM
DELTA;SEG_AUDITORIAAGENDAMENTOSERV;CODHASHAGENDAMENTO;NAO
DELTA;SEG_AUDITORIAAGENDAMENTOSERV;CODPONTOFIXO;SIM
DELTA;SEG_AUDITORIAAGENDAMENTOSERV;CODREPARO;SIM
DELTA;SEG_AUDITORIAAGENDAMENTOSERV;CODSCRIPT;SIM
DELTA;SEG_AUDITORIAAGENDAMENTOSERV;CODTIPOSCRIPT;SIM
DELTA;SEG_AUDITORIAAGENDAMENTOSERV;CODUSUARIOINCLUSAO;SIM
DELTA;SEG_AUDITORIAAGENDAMENTOSERV;DATAAGENDADO;SIM
DELTA;SEG_AUDITORIAAGENDAMENTOSERV;DATACONCLUSAO;SIM
DELTA;SEG_AUDITORIAAGENDAMENTOSERV;DATINCLUSAO;SIM
DELTA;SEG_AUDITORIAAGENDAMENTOSERV;DSCAPLICACAO;NAO
DELTA;SEG_AUDITORIAAGENDAMENTOSERV;DSCOSUSER;NAO
DELTA;SEG_AUDITORIAAGENDAMENTOSERV;DSCTELA;NAO
DELTA;SEG_AUDITORIAAGENDAMENTOSERV;DSCTERMINAL;NAO
DELTA;SEG_AUDITORIAAGENDAMENTOSERV;IDTAGENDAMENTOWEB;NAO
DELTA;SEG_AUDITORIAAGENDAMENTOSERV;IDTTIPOAGENDA;NAO
DELTA;SEG_AUDITORIAAGENDAMENTOSERV;IDTTIPOAUDIT;SIM
DELTA;SEG_AUDITORIAAGENDAMENTOSERV;IDTTIPODOCUMENTO;NAO
DELTA;SEG_AUDITORIAAGENDAMENTOSERV;QTDPERMANENCIA;NAO
DELTA;SEG_AUDITORIAAGENDAMENTOSERV;QTDTEMPOSERVICO;NAO
DELTA;SEG_AUDITORIAAGENDSERVICO;CODAGENDA;SIM
DELTA;SEG_AUDITORIAAGENDSERVICO;CODATENDIMENTO;SIM
DELTA;SEG_AUDITORIAAGENDSERVICO;CODCLIENTE;NAO
DELTA;SEG_AUDITORIAAGENDSERVICO;CODREPARO;SIM
DELTA;SEG_AUDITORIAAGENDSERVICO;CODUSUARIO;SIM
DELTA;SEG_AUDITORIAAGENDSERVICO;DATOCORRENCIA;SIM
DELTA;SEG_AUDITORIAAGENDSERVICO;DSCOCORRENCIA;NAO
DELTA;SEG_AUDITORIAAGENDSERVICO;VALANTERIOR;NAO
DELTA;SEG_AUDITORIAAGENDSERVICO;VALATUAL;NAO
DELTA;SEG_AUDITORIAAGRUPAMENTONOTAOS;CODCREDENCIADO;NAO
DELTA;SEG_AUDITORIAAGRUPAMENTONOTAOS;CODUSUARIO;SIM
DELTA;SEG_AUDITORIAAGRUPAMENTONOTAOS;DATALTERACAO;SIM
DELTA;SEG_AUDITORIAAGRUPAMENTONOTAOS;DSCOCORRENCIA;SIM
DELTA;SEG_AUDITORIAAGRUPAMENTOSCRIPT;CODAGRUPAMENTOGRUPO;SIM
DELTA;SEG_AUDITORIAAGRUPAMENTOSCRIPT;CODCLIENTE;SIM
DELTA;SEG_AUDITORIAAGRUPAMENTOSCRIPT;CODREPARO;SIM
DELTA;SEG_AUDITORIAAGRUPAMENTOSCRIPT;CODUSUARIO;SIM
DELTA;SEG_AUDITORIAAGRUPAMENTOSCRIPT;DATOCORRENCIA;SIM
DELTA;SEG_AUDITORIAAGRUPAMENTOSCRIPT;DSCAUXILIAR;NAO
DELTA;SEG_AUDITORIAAGRUPAMENTOSCRIPT;DSCOCORRENCIA;NAO
DELTA;SEG_AUDITORIAAGRUPAMENTOSCRIPT;VALANTERIOR;NAO
DELTA;SEG_AUDITORIAAGRUPAMENTOSCRIPT;VALATUAL;NAO
DELTA;SEG_AUDITORIAAPOLHISTFATNF;CODAUDITORIA;SIM
DELTA;SEG_AUDITORIAAPOLHISTFATNF;CODNOTAFISCAL;NAO
DELTA;SEG_AUDITORIAAPOLHISTFATNF;CODPARAMETRO;NAO
DELTA;SEG_AUDITORIAAPOLHISTFATNF;CODUSUARIO;NAO
DELTA;SEG_AUDITORIAAPOLHISTFATNF;DATREGISTRO;NAO
DELTA;SEG_AUDITORIAAPOLHISTFATNF;DSCAUDITORIA;NAO
DELTA;SEG_AUDITORIAAPOLHISTFATNF;DSCCAMPO;NAO
DELTA;SEG_AUDITORIAAPOLHISTFATNF;DSCJUSTIFICATIVA;NAO
DELTA;SEG_AUDITORIAAPOLHISTFATNF;DSCTELA;NAO
DELTA;SEG_AUDITORIAAPOLHISTFATNF;VALANTERIOR;NAO
DELTA;SEG_AUDITORIAAPOLHISTFATNF;VALATUAL;NAO
DELTA;SEG_AUDITORIAAPOLICEEXPOSICAO;CODSEGURADORA;SIM
DELTA;SEG_AUDITORIAAPOLICEEXPOSICAO;CODUSUARIO;SIM
DELTA;SEG_AUDITORIAAPOLICEEXPOSICAO;DATAUDITORIA;SIM
DELTA;SEG_AUDITORIAAPOLICEEXPOSICAO;DSCAUDITORIA;SIM
DELTA;SEG_AUDITORIAAPOLICEEXPOSICAO;DSCCAMPOAUDITADO;NAO
DELTA;SEG_AUDITORIAAPOLICEEXPOSICAO;VALANTERIOR;NAO
DELTA;SEG_AUDITORIAAPOLICEEXPOSICAO;VALORATUAL;NAO
DELTA;SEG_AUDITORIAAPOLICEFATURA;CODAUDITORIA;SIM
DELTA;SEG_AUDITORIAAPOLICEFATURA;CODITEM;SIM
DELTA;SEG_AUDITORIAAPOLICEFATURA;CODSEGURADORA;SIM
DELTA;SEG_AUDITORIAAPOLICEFATURA;CODUSUARIO;SIM
DELTA;SEG_AUDITORIAAPOLICEFATURA;DATAUDITORIA;SIM
DELTA;SEG_AUDITORIAAPOLICEFATURA;DSCAUDITORIA;SIM
DELTA;SEG_AUDITORIAAPOLICEFATURA;IDTTIPOREGISTRO;NAO
DELTA;SEG_AUDITORIAAPOLICEFATURA;NUMAPOLICE;SIM
DELTA;SEG_AUDITORIAAPOLICEFATURA;VALANTERIOR;NAO
DELTA;SEG_AUDITORIAAPOLICEFATURA;VALATUAL;NAO
DELTA;SEG_AUDITORIAAPOLICEITEM;CODAUDITORIA;SIM
DELTA;SEG_AUDITORIAAPOLICEITEM;CODITEM;SIM
DELTA;SEG_AUDITORIAAPOLICEITEM;CODSEGURADORA;SIM
DELTA;SEG_AUDITORIAAPOLICEITEM;CODUSUARIO;SIM
DELTA;SEG_AUDITORIAAPOLICEITEM;DATAUDITORIA;SIM
DELTA;SEG_AUDITORIAAPOLICEITEM;DSCAUDITORIA;SIM
DELTA;SEG_AUDITORIAAPOLICEITEM;NUMAPOLICE;SIM
DELTA;SEG_AUDITORIAAPOLICEITEM;VALANTERIOR;NAO
DELTA;SEG_AUDITORIAAPOLICEITEM;VALATUAL;NAO
DELTA;SEG_AUDITORIAATENDCOMPRADOR;CODAUDITORIA;SIM
DELTA;SEG_AUDITORIAATENDCOMPRADOR;CODDOCUMENTO;NAO
DELTA;SEG_AUDITORIAATENDCOMPRADOR;CODTIPORESPONSAVELATENDIMENTO;NAO
DELTA;SEG_AUDITORIAATENDCOMPRADOR;CODUSUARIO;SIM
DELTA;SEG_AUDITORIAATENDCOMPRADOR;CODUSUARIOCOMPRADOR;SIM
DELTA;SEG_AUDITORIAATENDCOMPRADOR;DATAUDITORIA;NAO
DELTA;SEG_AUDITORIAATENDCOMPRADOR;DSCACTION;NAO
DELTA;SEG_AUDITORIAATENDCOMPRADOR;IDTPROCESSONOVO;NAO
DELTA;SEG_AUDITORIAATENDCOMPRADOR;IDTTIPODOCUMENTO;NAO
DELTA;SEG_AUDITORIAATENDCOMPRADOR;IDTVISIVEL;NAO
DELTA;SEG_AUDITORIAATENDIMENTO;CODATENDIMENTO;SIM
DELTA;SEG_AUDITORIAATENDIMENTO;CODAUDITORIAATENDIMENTO;SIM
DELTA;SEG_AUDITORIAATENDIMENTO;CODUSUARIO;SIM
DELTA;SEG_AUDITORIAATENDIMENTO;DATOCORRENCIA;SIM
DELTA;SEG_AUDITORIAATENDIMENTO;DSCAUXILIAR;NAO
DELTA;SEG_AUDITORIAATENDIMENTO;DSCOCORRENCIA;NAO
DELTA;SEG_AUDITORIAATENDIMENTO;IDTSEMFATURAMENTO;NAO
DELTA;SEG_AUDITORIAATENDIMENTO;VALANTERIOR;NAO
DELTA;SEG_AUDITORIAATENDIMENTO;VALATUAL;NAO
DELTA;SEG_AUDITORIAAVALIACAODANO;CODATENDIMENTO;SIM
DELTA;SEG_AUDITORIAAVALIACAODANO;CODCLIENTE;SIM
DELTA;SEG_AUDITORIAAVALIACAODANO;CODREGISTRO;SIM
DELTA;SEG_AUDITORIAAVALIACAODANO;CODUSUARIO;SIM
DELTA;SEG_AUDITORIAAVALIACAODANO;CODUSUARIOFOCAL;NAO
DELTA;SEG_AUDITORIAAVALIACAODANO;DATAREGISTRO;NAO
DELTA;SEG_AUDITORIAAVALIACAODANO;DSCOBSERVACAO;NAO
DELTA;SEG_AUDITORIAAVALIACAODANO;IDTACAO;NAO
DELTA;SEG_AUDITORIABLACKLIST;CODAUDITORIA;SIM
DELTA;SEG_AUDITORIABLACKLIST;CODREGISTRO;SIM
DELTA;SEG_AUDITORIABLACKLIST;CODUSUARIO;SIM
DELTA;SEG_AUDITORIABLACKLIST;DATAUDITORIA;SIM
DELTA;SEG_AUDITORIABLACKLIST;DSCCAMPO;SIM
DELTA;SEG_AUDITORIABLACKLIST;VALANTERIOR;NAO
DELTA;SEG_AUDITORIABLACKLIST;VALATUAL;SIM
DELTA;SEG_AUDITORIACAPACAGENDSCRIPT;CODCLASSIFICASCRIPT;SIM
DELTA;SEG_AUDITORIACAPACAGENDSCRIPT;CODCLIENTE;SIM
DELTA;SEG_AUDITORIACAPACAGENDSCRIPT;CODREGISTRO;SIM
DELTA;SEG_AUDITORIACAPACAGENDSCRIPT;CODSEGMENTACAOHORASAGENDA;SIM
DELTA;SEG_AUDITORIACAPACAGENDSCRIPT;CODTIPOSERVICOLOJA;SIM
DELTA;SEG_AUDITORIACAPACAGENDSCRIPT;CODUSUARIO;NAO
DELTA;SEG_AUDITORIACAPACAGENDSCRIPT;DATINCLUSAO;NAO
DELTA;SEG_AUDITORIACAPACAGENDSCRIPT;DIASEMANA;SIM
DELTA;SEG_AUDITORIACAPACAGENDSCRIPT;IDTTIPOAGENDA;NAO
DELTA;SEG_AUDITORIACAPACAGENDSCRIPT;IDTTIPOPERACAO;NAO
DELTA;SEG_AUDITORIACAPAGENDSERV;CODCLIENTE;NAO
DELTA;SEG_AUDITORIACAPAGENDSERV;CODREGISTRO;SIM
DELTA;SEG_AUDITORIACAPAGENDSERV;CODREPARO;SIM
DELTA;SEG_AUDITORIACAPAGENDSERV;CODSEGMENTACAOHORASAGENDA;SIM
DELTA;SEG_AUDITORIACAPAGENDSERV;CODUSUARIO;SIM
DELTA;SEG_AUDITORIACAPAGENDSERV;DATAUDITORIA;NAO
DELTA;SEG_AUDITORIACAPAGENDSERV;DATDIAMES;NAO
DELTA;SEG_AUDITORIACAPAGENDSERV;DATDIAMESANO;NAO
DELTA;SEG_AUDITORIACAPAGENDSERV;DSCOBSERVACAO;NAO
DELTA;SEG_AUDITORIACAPAGENDSERV;IDTACAO;NAO
DELTA;SEG_AUDITORIACAPAGENDSERV;IDTCOMPARTILHARECURSO;NAO
DELTA;SEG_AUDITORIACAPAGENDSERV;IDTEXCECAO;NAO
DELTA;SEG_AUDITORIACAPAGENDSERV;IDTTIPOAGENDA;NAO
DELTA;SEG_AUDITORIACAPAGENDSERV;NUMDIASEMANA;NAO
DELTA;SEG_AUDITORIACAPAGENDSERV;QTDSIMULTANEA;NAO
DELTA;SEG_AUDITORIACAPAGENDSERV;QTDSIMULTANEOLD;NAO
DELTA;SEG_AUDITORIACARGASEGURADORA;CODAUDITORIA;SIM
DELTA;SEG_AUDITORIACARGASEGURADORA;CODGRUPOSEGURADORA;NAO
DELTA;SEG_AUDITORIACARGASEGURADORA;CODSEGURADORA;NAO
DELTA;SEG_AUDITORIACARGASEGURADORA;CODUSUARIO;SIM
DELTA;SEG_AUDITORIACARGASEGURADORA;DATAUDITORIA;SIM
DELTA;SEG_AUDITORIACARGASEGURADORA;DATREFERENCIA;NAO
DELTA;SEG_AUDITORIACARGASEGURADORA;DATREGISTRO;NAO
DELTA;SEG_AUDITORIACARGASEGURADORA;DSCAUDITORIA;SIM
DELTA;SEG_AUDITORIACARGASEGURADORA;DSCNOMEARQUIVO;NAO
DELTA;SEG_AUDITORIACARGASEGURADORA;NUMLOTE;NAO
DELTA;SEG_AUDITORIACARGASEGURADORA;VALANTERIOR;NAO
DELTA;SEG_AUDITORIACARGASEGURADORA;VALATUAL;NAO
DELTA;SEG_AUDITORIACATAANEXOBRADESCO;CODANEXOANTERIOR;NAO
DELTA;SEG_AUDITORIACATAANEXOBRADESCO;CODANEXOATUAL;NAO
DELTA;SEG_AUDITORIACATAANEXOBRADESCO;CODCATEGORIAANTERIOR;NAO
DELTA;SEG_AUDITORIACATAANEXOBRADESCO;CODCATEGORIAATUAL;NAO
DELTA;SEG_AUDITORIACATAANEXOBRADESCO;CODFIPE;NAO
DELTA;SEG_AUDITORIACATAANEXOBRADESCO;CODSEGURADORA;NAO
DELTA;SEG_AUDITORIACATAANEXOBRADESCO;CODUSUARIO;NAO
DELTA;SEG_AUDITORIACATAANEXOBRADESCO;DATAUDITORIA;NAO
DELTA;SEG_AUDITORIACATAANEXOBRADESCO;DSCMARCAANTERIOR;NAO
DELTA;SEG_AUDITORIACATAANEXOBRADESCO;DSCMARCAATUAL;NAO
DELTA;SEG_AUDITORIACATAANEXOBRADESCO;DSCMODELOANTERIOR;NAO
DELTA;SEG_AUDITORIACATAANEXOBRADESCO;DSCMODELOATUAL;NAO
DELTA;SEG_AUDITORIACATAANEXOBRADESCO;DSCOBSERVACAOALTERACAO;NAO
DELTA;SEG_AUDITORIACHECKLIST;CODAUDITORIA;SIM
DELTA;SEG_AUDITORIACHECKLIST;CODCHECKLIST;SIM
DELTA;SEG_AUDITORIACHECKLIST;CODUSUARIO;SIM
DELTA;SEG_AUDITORIACHECKLIST;DATAUDITORIA;SIM
DELTA;SEG_AUDITORIACHECKLIST;DSCCAMPO;SIM
DELTA;SEG_AUDITORIACHECKLIST;VALANTERIOR;NAO
DELTA;SEG_AUDITORIACHECKLIST;VALATUAL;SIM
DELTA;SEG_AUDITORIACLASVEICULO;CODCLASSIFICACAOVEICULO;NAO
DELTA;SEG_AUDITORIACLASVEICULO;CODEXTERNO;SIM
DELTA;SEG_AUDITORIACLASVEICULO;CODSEGURADORA;SIM
DELTA;SEG_AUDITORIACLASVEICULO;CODUSUARIO;SIM
DELTA;SEG_AUDITORIACLASVEICULO;DATAUDITORIA;NAO
DELTA;SEG_AUDITORIACLASVEICULO;DSCAUDITORIA;NAO
DELTA;SEG_AUDITORIACLASVEICULO;DSCCAMPO;NAO
DELTA;SEG_AUDITORIACLASVEICULO;DSCOBSERVACAO;NAO
DELTA;SEG_AUDITORIACLASVEICULO;IDTTIPOALTERACAO;NAO
DELTA;SEG_AUDITORIACLASVEICULO;VALANTERIOR;NAO
DELTA;SEG_AUDITORIACLASVEICULO;VALATUAL;NAO
DELTA;SEG_AUDITORIACONFGRULOGAPOIO;CODAUDITORIACONFUNIDADE;NAO
DELTA;SEG_AUDITORIACONFGRULOGAPOIO;CODEMPRESA;SIM
DELTA;SEG_AUDITORIACONFGRULOGAPOIO;CODGRUPOLOGISTICO;SIM
DELTA;SEG_AUDITORIACONFGRULOGAPOIO;CODTIPOEXPEDICAO;SIM
DELTA;SEG_AUDITORIACONFGRULOGAPOIO;CODUSUARIO;SIM
DELTA;SEG_AUDITORIACONFGRULOGAPOIO;DATOCORRENCIA;NAO
DELTA;SEG_AUDITORIACONFGRULOGAPOIO;DSCOCORRENCIA;NAO
DELTA;SEG_AUDITORIACONFIGCREDENCIADO;CODCLIENTE;NAO
DELTA;SEG_AUDITORIACONFIGCREDENCIADO;CODCONFIGURACAOANTERIOR;NAO
DELTA;SEG_AUDITORIACONFIGCREDENCIADO;CODCONFIGURACAOATUAL;NAO
DELTA;SEG_AUDITORIACONFIGCREDENCIADO;CODREGISTRO;SIM
DELTA;SEG_AUDITORIACONFIGCREDENCIADO;CODUSUARIO;SIM
DELTA;SEG_AUDITORIACONFIGCREDENCIADO;DATREGISTRO;SIM
DELTA;SEG_AUDITORIACONFIGCREDENCIADO;IDTTIPOOPERACAO;NAO
DELTA;SEG_AUDITORIACONFIGILHAPESQ;CODAUDITORIA;SIM
DELTA;SEG_AUDITORIACONFIGILHAPESQ;CODILHA;SIM
DELTA;SEG_AUDITORIACONFIGILHAPESQ;CODUSUARIO;SIM
DELTA;SEG_AUDITORIACONFIGILHAPESQ;DATOCORRENCIA;SIM
DELTA;SEG_AUDITORIACONFIGILHAPESQ;DSCOCORRENCIA;SIM
DELTA;SEG_AUDITORIACONFIPONTOFREQ;CODCHAVE;SIM
DELTA;SEG_AUDITORIACONFIPONTOFREQ;CODSEGURADORA;NAO
DELTA;SEG_AUDITORIACONFIPONTOFREQ;CODUSUARIO;SIM
DELTA;SEG_AUDITORIACONFIPONTOFREQ;DATOCORRENCIA;NAO
DELTA;SEG_AUDITORIACONFIPONTOFREQ;DSCACAO;NAO
DELTA;SEG_AUDITORIACONFIPONTOFREQ;DSCAUDITORIA;NAO
DELTA;SEG_AUDITORIACONFIPONTOFREQ;DSCTABELA;NAO
DELTA;SEG_AUDITORIACONFIPONTOFREQ;DSCTERMINAL;NAO
DELTA;SEG_AUDITORIACONFIPONTOFREQ;DSCVALANTERIOR;NAO
DELTA;SEG_AUDITORIACONFIPONTOFREQ;DSCVALATUAL;NAO
DELTA;SEG_AUDITORIACONFRELUNIDADES;CODAUDCONFRELUNIDADES;NAO
DELTA;SEG_AUDITORIACONFRELUNIDADES;CODEMPRESADESTINO;NAO
DELTA;SEG_AUDITORIACONFRELUNIDADES;CODEMPRESAORIGEM;NAO
DELTA;SEG_AUDITORIACONFRELUNIDADES;CODTIPOEXPEDICAO;NAO
DELTA;SEG_AUDITORIACONFRELUNIDADES;CODUSUARIO;SIM
DELTA;SEG_AUDITORIACONFRELUNIDADES;DATOCORRENCIA;NAO
DELTA;SEG_AUDITORIACONFRELUNIDADES;DSCOCORRENCIA;NAO
DELTA;SEG_AUDITORIACONTRATANTE;CODAUDITORIA;SIM
DELTA;SEG_AUDITORIACONTRATANTE;CODCONTRATO;NAO
DELTA;SEG_AUDITORIACONTRATANTE;CODSEGURADORA;SIM
DELTA;SEG_AUDITORIACONTRATANTE;CODUSUARIO;SIM
DELTA;SEG_AUDITORIACONTRATANTE;DATAUDITORIA;SIM
DELTA;SEG_AUDITORIACONTRATANTE;DSCABA;NAO
DELTA;SEG_AUDITORIACONTRATANTE;DSCANTES;NAO
DELTA;SEG_AUDITORIACONTRATANTE;DSCAUDITORIA;NAO
DELTA;SEG_AUDITORIACONTRATANTE;DSCCAMPO;NAO
DELTA;SEG_AUDITORIACONTRATANTE;DSCDEPOIS;NAO
DELTA;SEG_AUDITORIACONTRATOANEXO;CODANEXO;NAO
DELTA;SEG_AUDITORIACONTRATOANEXO;CODANEXOANTERIOR;NAO
DELTA;SEG_AUDITORIACONTRATOANEXO;CODAUDITORIA;SIM
DELTA;SEG_AUDITORIACONTRATOANEXO;CODCONTRATO;NAO
DELTA;SEG_AUDITORIACONTRATOANEXO;CODCONTRATOANTERIOR;NAO
DELTA;SEG_AUDITORIACONTRATOANEXO;CODITEM;SIM
DELTA;SEG_AUDITORIACONTRATOANEXO;CODSEGURADORA;SIM
DELTA;SEG_AUDITORIACONTRATOANEXO;CODUSUARIO;SIM
DELTA;SEG_AUDITORIACONTRATOANEXO;DATAUDITORIA;SIM
DELTA;SEG_AUDITORIACONTRATOANEXO;IDTFATURAMENTOALERTA;SIM
DELTA;SEG_AUDITORIACONTRATOANEXO;NUMAPOLICE;SIM
DELTA;SEG_AUDITORIACORRETORA;CODCORRETORA;NAO
DELTA;SEG_AUDITORIACORRETORA;CODUSUARIO;NAO
DELTA;SEG_AUDITORIACORRETORA;DATALTERACAO;NAO
DELTA;SEG_AUDITORIACORRETORA;DSCACAO;NAO
DELTA;SEG_AUDITORIACORRETORA;VALANTERIOR;NAO
DELTA;SEG_AUDITORIACORRETORA;VALATUAL;NAO
DELTA;SEG_AUDITORIACREDENCIADO;CODCLIENTE;NAO
DELTA;SEG_AUDITORIACREDENCIADO;CODUSUARIO;NAO
DELTA;SEG_AUDITORIACREDENCIADO;DATALTERACAO;NAO
DELTA;SEG_AUDITORIACREDENCIADO;DSCACAO;NAO
DELTA;SEG_AUDITORIACREDENCIADO;VALANTERIOR;NAO
DELTA;SEG_AUDITORIACREDENCIADO;VALATUAL;NAO
DELTA;SEG_AUDITORIACREDENREPAROVAR;CODAUDITORIA;SIM
DELTA;SEG_AUDITORIACREDENREPAROVAR;CODUSUARIO;SIM
DELTA;SEG_AUDITORIACREDENREPAROVAR;DATREGISTRO;SIM
DELTA;SEG_AUDITORIACREDENREPAROVAR;DSCAUDITORIA;SIM
DELTA;SEG_AUDITORIACREDENREPAROVAR;VALANTERIOR;NAO
DELTA;SEG_AUDITORIACREDENREPAROVAR;VALATUAL;NAO
DELTA;SEG_AUDITORIACREDTABELAPRECO;CODAUDITORIA;SIM
DELTA;SEG_AUDITORIACREDTABELAPRECO;CODCREDENCIADO;SIM
DELTA;SEG_AUDITORIACREDTABELAPRECO;CODPRODUTO;SIM
DELTA;SEG_AUDITORIACREDTABELAPRECO;CODTABELA;SIM
DELTA;SEG_AUDITORIACREDTABELAPRECO;CODUSUARIO;SIM
DELTA;SEG_AUDITORIACREDTABELAPRECO;DATREGISTRO;NAO
DELTA;SEG_AUDITORIACREDTABELAPRECO;DSCAUDITORIA;NAO
DELTA;SEG_AUDITORIACREDTABELAPRECO;IDTDISPONIBILIDADE;NAO
DELTA;SEG_AUDITORIACREDTABELAPRECO;VALPRODUTOINSTALADO;NAO
DELTA;SEG_AUDITORIADADOSOCORRENCIA;CODAUDITORIA;SIM
DELTA;SEG_AUDITORIADADOSOCORRENCIA;CODGRUPOSEGURADORA;NAO
DELTA;SEG_AUDITORIADADOSOCORRENCIA;CODSEGURADORA;SIM
DELTA;SEG_AUDITORIADADOSOCORRENCIA;CODTIPORELATORIO;SIM
DELTA;SEG_AUDITORIADADOSOCORRENCIA;CODUSUARIO;SIM
DELTA;SEG_AUDITORIADADOSOCORRENCIA;DATAUDITORIA;NAO
DELTA;SEG_AUDITORIADADOSOCORRENCIA;DATREFERENCIA;NAO
DELTA;SEG_AUDITORIADADOSOCORRENCIA;DATREFERENCIAFINAL;NAO
DELTA;SEG_AUDITORIADADOSOCORRENCIA;DATREFERENCIAINICIAL;NAO
DELTA;SEG_AUDITORIADADOSOCORRENCIA;DSCACAO;NAO
DELTA;SEG_AUDITORIADADOSOCORRENCIA;IDTCONSULTAHISTORICO;NAO
DELTA;SEG_AUDITORIADADOSOCORRENCIA;IDTCONSULTAHISTORICOREF;NAO
DELTA;SEG_AUDITORIADADOSOCORRENCIA;IDTCONSULTANORMAL;NAO
